fecha,GEO_1,GEO_2,Distancia_Km,Tiempo_A
2019070201813,"4.72237323,-74.11898737","4.6535464,-74.0762302",12.033,2.1936111111111103
2019040100969,"4.67109319,-74.04540526","4.6870576,-74.0757037",5.545,0.7886111111111109
2019040406371,"4.72223203,-74.11674302","4.61595947,-74.0816373",16.680999999999997,0.9613888888888891
2019071733046,"4.70642012,-74.07419432","4.71759903,-74.06666369",2.667,1.15805555555556
2019022748518,"4.60379548,-74.16725199","4.7109886,-74.072092",19.006,1.8738888888888898
2019022239434,"4.6430947,-74.1547949","4.7109886,-74.072092",15.748,0.8311111111111109
2019032752190,"4.69912019,-74.07297469","4.68586153,-74.08384259",3.4730000000000003,1.24805555555556
2019062142450,"4.7082104,-74.0644494","4.7109886,-74.072092",1.065,0.886944444444444
2019121025629,"4.66639616,-74.07642596","4.68447091,-74.14946253",11.888,2.58638888888889
2019040816233,"4.68453897,-74.06022146","4.68834318,-74.08377851",4.185,1.53611111111111
2019061733917,"4.66558712,-74.07425495","4.7377163,-74.0232418",12.129000000000001,1.18083333333333
2019110100971,"4.671523,-74.095397","4.6249838,-74.0777442",6.414,1.52583333333333
2019010509198,"4.7328119,-74.0500767","4.7340359,-74.0528473",0.409,0.141666666666667
2019010508915,"4.6691185,-74.09822","4.6292502,-74.10945358",6.857,0.540555555555556
2019030714134,"4.58843299,-74.1063184","4.7109886,-74.072092",16.684,1.31083333333333
2019013158300,"4.7046091,-74.0289227","4.67206193,-74.06921983",9.46,1.01527777777778
2019081122575,"4.7098931,-74.1103199","4.7109886,-74.072092",7.835,0.41611111111111104
2019093062430,"4.6196744,-74.15561931","4.63984714,-74.0729849",11.962,1.5216666666666698
2019101942524,"4.59460098,-74.11524491","4.5673087,-74.10003628",4.545,1.3766666666666698
2019121745628,"4.6671565,-74.0639181","4.69616791,-74.04791977",4.955,1.25277777777778
2019040100263,"4.604851,-74.0884237","4.6687531,-74.0716181",8.339,0.580555555555556
2019110306436,"4.67081847,-74.05644426","4.69344329,-74.05531583",2.835,0.6225
2019103169576,"4.70746519,-74.14060764","4.67565303,-74.08350224",9.38,2.58
2019051631455,"4.64340631,-74.06244911","4.594464,-74.107488",9.588,0.525
2019111942692,"4.66889642,-74.07730338","4.6292502,-74.10945358",8.302999999999999,1.1336111111111102
2019071938493,"4.60664241,-74.08792333","4.7109886,-74.072092",15.425,1.97361111111111
2019022749179,"4.72307304,-74.0539208","4.7109886,-74.072092",4.341,0.4366666666666671
2019021120505,"4.6086922,-74.09595547","4.71499745,-74.12428888",16.599,1.25777777777778
2019011120400,"4.64683705,-74.15584062","4.6275411,-74.1350066",4.593999999999999,0.9552777777777779
2019073162809,"4.71056706,-74.02869249","4.72799431,-74.02429869",2.08,2.07055555555556
2019072652357,"4.66830632,-74.06414513","4.7026035,-74.03394824",6.712000000000001,0.5213888888888889
2019013158010,"4.76827022,-74.03251065","4.6557222,-74.0724115",16.121,0.7952777777777779
2019071018679,"4.68374282,-74.08571605","4.62394932,-74.10242716",11.245,0.8519444444444441
2019071937201,"4.60176452,-74.16524322","4.6292502,-74.10945358",10.209,1.04416666666667
2019042241935,"4.67196,-74.0522145","4.7124552,-74.029264",7.531000000000001,2.57694444444444
2019020509715,"4.65445425,-74.07989794","4.7109886,-74.072092",10.006,0.8602777777777779
2019051224135,"4.73837438,-74.08852874","4.75419964,-74.04104976",11.867,0.699166666666667
2019010201771,"4.68022503,-74.13722494","4.65580644,-74.06885857",12.613,1.1875
2019071325814,"4.59413825,-74.10637126","4.65452326,-74.07592472",8.719,2.2477777777777797
2019121333408,"4.646542,-74.1164768","4.6442895,-74.1449157",7.499,0.523611111111111
2019031833633,"4.73181512,-74.074559","4.65576234,-74.07402148",12.039000000000001,0.933611111111111
2019072346026,"4.71869038,-74.03810598","4.6834168,-74.06420948",9.056000000000001,0.4508333333333329
2019030407396,"4.632851,-74.102634","4.6858718,-74.0805436",8.217,1.05416666666667
2019112962059,"4.66777091,-74.13391984","4.6304576,-74.1050079",8.859,1.22416666666667
2019060407105,"4.717132,-74.0756684","4.7109886,-74.072092",1.161,1.86277777777778
2019110921654,"4.68729627,-74.08393424","4.656129,-74.1186014",7.922000000000001,0.3558333333333329
2019033057654,"4.7217037,-74.0473557","4.7183957,-74.0692928",3.415,0.3791666666666671
2019102454762,"4.7219338,-74.0512901","4.71930373,-74.12498422",15.624,1.5713888888888898
2019102863471,"4.64577052,-74.15700608","4.65706895,-74.07219994",15.45,0.5391666666666671
2019112656857,"4.7639267,-74.04290777","4.71758286,-74.06504057",8.561,0.973055555555556
2019052856717,"4.6542511,-74.07976467","4.71550017,-74.06000291",10.945,2.42527777777778
2019102965505,"4.62306202571472,-74.0661120414734","4.6087019,-74.1385176",17.236,0.605833333333333
2019011631203,"4.72532416,-74.05635319","4.71365146,-74.05389371",2.1590000000000003,0.4516666666666671
2019040508901,"4.75562022,-74.09236687","4.6512934,-74.06550102",15.183,0.984444444444444
2019040101229,"4.72414725,-74.04564215","4.7251363,-74.0395596",1.722,0.42694444444444396
2019100407533,"4.70630094,-74.02982104","4.6819838,-74.04424111",3.9810000000000003,2.10722222222222
2019072754416,"4.61270949,-74.06950102","4.61369371,-74.09829918",6.517,1.53861111111111
2019062961470,"4.67846983,-74.10808934","4.7044148,-74.1144529",4.0280000000000005,2.03
2019071937827,"4.64639119,-74.13050075","4.71604584,-74.11589164",12.958,1.4325
2019020306427,"4.6024231,-74.0630221","4.66308652,-74.12422678",13.787,1.02138888888889
2019081325676,"4.69183091,-74.12079197","4.6686119,-74.0706123",9.862,0.511388888888889
2019050304654,"4.681404,-74.0618168","4.6522786,-74.1397777",13.574000000000002,0.7844444444444441
2019061120696,"4.64696833,-74.10344228","4.69432117,-74.06831796",8.062000000000001,0.256944444444444
2019072754060,"4.72237323,-74.11898737","4.65362835,-74.07728688",12.811,1.73027777777778
2019111022134,"4.6832223,-74.060737","4.6884114,-74.0829149",5.39,0.9688888888888891
2019070203138,"4.67404282762548,-74.1413372755051","4.6604245,-74.0766138",12.897,0.9927777777777779
2019020611064,"4.64471213,-74.06331742","4.713113,-74.051226",8.356,0.548888888888889
2019051530785,"4.5722162,-74.1510957","4.7109886,-74.072092",20.37,1.53333333333333
2019022544745,"4.69547947,-74.05626036","4.659896,-74.072932",6.237,0.46944444444444394
2019122469340,"4.59941799,-74.12726043","4.57319402,-74.10716891",5.11,0.290277777777778
2019102045527,"4.70598452,-74.05141675","4.69946714,-74.03755454",2.821,1.08555555555556
2019112553952,"4.66952609,-74.05050549","4.67034474,-74.06517055",4.022,0.664166666666667
2019060407180,"4.66580978,-74.06338454","4.66267001,-74.04887927",2.95,0.444444444444444
2019021628998,"4.56780726,-74.11597631","4.67192563,-74.06716142",17.312,1.61222222222222
2019091938071,"4.7126872,-74.0712562","4.71946057,-74.05708406",2.512,0.642777777777778
C2019060801904,"4.67928606,-74.08788468","4.70744411,-74.13979756",8.494,2.35
2019052245900,"4.69051104,-74.06830267","4.685404,-74.064099",1.143,1.1361111111111102
2019122879162,"4.5712002,-74.09489289","4.6207209,-74.14954034",11.884,1.40722222222222
2019042649914,"4.56744334,-74.13913041","4.59270487,-74.09181345",7.67,2.34027777777778
C2019071302624,"4.69889721,-74.05056997","4.7396507,-74.0836275",7.172999999999999,1.21694444444444
2019052245530,"4.6933107,-74.0762579","4.63774805,-74.10386165",9.622,1.06027777777778
2019072651479,"4.75671519,-74.07947222","4.68622389,-74.0833805",12.466,1.7816666666666698
2019011120948,"4.71400685,-74.12312508","4.68819744,-74.08420102",6.776,1.34805555555556
2019080918206,"4.71064888,-74.12316468","4.665241,-74.061402",9.891,1.29194444444444
2019122363972,"4.66231263,-74.04957109","4.7109886,-74.072092",7.494,1.1588888888888897
2019030509238,"4.60306456,-74.12238701","4.69469891,-74.07631424",16.485,1.32555555555556
2019050202053,"4.65017981,-74.095097","4.63040532,-74.11001677",4.789,1.22722222222222
2019011936128,"4.6171734,-74.06742116","4.59189082,-74.09153146",8.331,0.636111111111111
2019032852681,"4.72581878,-74.03208314","4.65580644,-74.06885857",11.960999999999999,0.292777777777778
2019050201995,"4.6237474,-74.0655189","4.6561232,-74.1126964",12.3,1.03916666666667
2019073059889,"4.66440488,-74.0607111","4.65062258,-74.07457856",7.371,0.8325
2019112859845,"4.7189182,-74.02751447","4.661667,-74.06651286",13.133,0.7511111111111108
2019042445661,"4.73189858,-74.05749501","4.682964,-74.098197",8.963,0.295833333333333
2019020203294,"4.7438885,-74.04482994","4.67153809,-74.15946896",21.965,0.659444444444444
2019112656378,"4.57789724,-74.12610306","4.63650545,-74.11942153",10.979000000000001,0.395277777777778
2019040100163,"4.64853861,-74.05510074","4.649656,-74.063097",1.615,0.353888888888889
2019012954478,"4.66417276,-74.13395213","4.63039355,-74.10488831",7.0120000000000005,1.965
2019122672589,"4.67684944137305,-74.0593035891652","4.6581545,-74.0475066",4.553999999999999,0.960833333333333
2019103170342,"4.6984455,-74.07335593","4.65301772,-74.08487107",6.989,0.628888888888889
2019011020203,"4.6803387,-74.03813352","4.6416988,-74.1562288",17.13,1.28083333333333
2019121846842,"4.6165756,-74.1349526","4.6451577,-74.1114247",6.635,0.25722222222222196
2019041631568,"4.6361267,-74.1349066","4.7109886,-74.072092",11.77,1.1888888888888898
2019073059545,"4.64579978,-74.11115401","4.65865048,-74.13556642",5.209,0.7911111111111109
2019100203090,"4.69469891,-74.07631424","4.65865048,-74.13556642",11.165999999999999,1.6825
2019091121425,"4.7138428,-74.03343102","4.7109886,-74.072092",6.636,0.7497222222222221
2019030509530,"4.628338,-74.109036","4.6592313,-74.0758935",8.567,1.5613888888888898
2019100819245,"4.70572383,-74.05914851","4.70927763,-74.05939106",2.161,2.28444444444444
2019070304723,"4.6960103,-74.03648639","4.721813,-74.02718729",4.093,0.9113888888888891
2019080815388,"4.67414417,-74.04880358","4.69299818,-74.07674169",5.997000000000001,0.691388888888889
2019032446680,"4.70638214,-74.11005225","4.64431507,-74.11824837",10.698,0.3866666666666671
2019100614761,"4.6089978,-74.1607638","4.7153776,-74.1027069",19.36,0.9688888888888891
2019012242789,"4.6855308,-74.0617046","4.58390687,-74.09564256",14.049000000000001,0.41805555555555607
2019053061403,"4.68829184,-74.08783681","4.59091731,-74.0944093",13.912,0.27916666666666695
2019051631041,"4.61430583,-74.15011196","4.60365186,-74.19573108",6.194,0.7469444444444441
2019081633725,"4.69296791,-74.12165692","4.7232016,-74.1278413",4.785,1.55472222222222
2019092550579,"4.67920498,-74.09788689","4.65580644,-74.06885857",6.395,1.07388888888889
2019031630365,"4.68298752,-74.14218059","4.61935744,-74.09329874",13.24,0.7511111111111108
2019101226583,"4.63765422,-74.07118167","4.7116667,-74.13831514",14.889000000000001,0.760833333333333
2019051836019,"4.65166218,-74.11740143","4.5815553,-74.1265834",10.226,0.8127777777777779
2019051733738,"4.64854995,-74.06724903","4.72510154,-74.0707236",11.013,0.989444444444444
2019012344193,"4.61401544,-74.06930577","4.71281369,-74.06244839",13.863,0.34194444444444394
2019092448630,"4.63486097,-74.11098949","4.7135469,-74.05391111",14.672,2.6627777777777797
2019091427771,"4.73132207,-74.09840109","4.7109886,-74.072092",6.081,0.746666666666667
2019032139561,"4.68735957,-74.04774356","4.67387179,-74.08004889",4.738,0.765833333333333
2019011528948,"4.62232521,-74.08930177","4.71372849,-74.05471976",14.283,0.639166666666667
2019092652220,"4.7624563,-74.0465362","4.74433713,-74.04324834",3.102,1.74027777777778
2019102351634,"4.63886618,-74.06317909","4.7109886,-74.072092",14.037,0.5572222222222221
2019040305748,"4.7480772,-74.0318028","4.66846612,-74.07823646",12.220999999999998,1.4616666666666698
2019042344032,"4.66176164,-74.11427301","4.69469891,-74.07631424",6.9270000000000005,0.743333333333333
2019070509519,"4.6478177,-74.0506161","4.7109886,-74.072092",10.193,0.5625
2019012954502,"4.63860366,-74.10156219","4.62298576,-74.15980058",8.182,1.11694444444444
2019020916573,"4.63973487,-74.15192844","4.62927412,-74.1790859",4.4,0.561111111111111
2019032343804,"4.7109886,-74.072092","4.67456278,-74.08324559",5.632999999999999,0.849444444444444
2019111123849,"4.71010971,-74.07681166","4.7109886,-74.072092",0.525,1.9125
2019021323643,"4.71660581,-74.05088569","4.7109886,-74.072092",4.169,0.3541666666666671
2019100101395,"4.60358494,-74.12383068","4.7109886,-74.072092",15.584000000000001,0.47861111111111104
2019030305633,"4.68392375,-74.09258565","4.63160032,-74.10355051",8.554,1.45555555555556
2019072549472,"4.70083547,-74.03325877","4.71372849,-74.05471976",6.046,1.3791666666666698
2019041530688,"4.66157227,-74.08780942","4.61425467,-74.17070782",13.415999999999999,0.303055555555556
2019120508857,"4.7154217781169,-74.1193860769272","4.715977,-74.0733432",7.324,1.07444444444444
2019082244531,"4.66176164,-74.11427301","4.7109886,-74.072092",7.902,1.08083333333333
2019052754974,"4.64561194,-74.11837467","4.66112789,-74.0614119",9.772,2.2163888888888903
2019100100660,"4.62192601,-74.19594838","4.62070289,-74.0994546",13.350999999999999,2.575
2019110408823,"4.68535819,-74.0616944","4.58390687,-74.09564256",14.033,0.5669444444444439
2019060610487,"4.72382112,-74.06423208","4.7461826,-74.04551372",5.849,1.92472222222222
2019121231232,"4.6391055,-74.1317418","4.6884114,-74.0829149",8.92,1.58861111111111
2019042547509,"4.76716464,-74.03251106","4.6615854,-74.07516445",16.78,0.6680555555555561
2019060304660,"4.67951906,-74.05932116","4.7109886,-74.072092",4.2860000000000005,0.601944444444444
2019061017948,"4.72037652,-74.02777841","4.66996826,-74.06320068",10.29,1.36944444444444
2019090611945,"4.6182075,-74.10719892","4.61364498,-74.15325308",7.374,1.85
2019020916426,"4.62794048,-74.13440978","4.72563813,-74.05535656",19.863,0.718055555555556
2019121437429,"4.66457109,-74.05487773","4.68244556,-74.08466458",5.916,0.7511111111111108
2019122469582,"4.6627219,-74.133144","4.60960951,-74.17377533",8.44,2.41
2019081529417,"4.59566283,-74.1505081","4.75106113,-74.06711647",22.141,0.421388888888889
2019012140300,"4.69562062,-74.0424029","4.71693734,-74.05711139",5.445,0.622222222222222
2019020611778,"4.67554269,-74.06234146","4.7425968,-74.0920247",11.58,0.23555555555555605
2019022342196,"4.7357118,-74.0560319","4.7109886,-74.072092",3.8739999999999997,0.581111111111111
2019041225863,"4.70207119,-74.03271698","4.69591159,-74.05222131",6.171,1.13722222222222
2019032037094,"4.69798316,-74.05790625","4.72082759,-74.05595439",4.425,0.5380555555555561
2019102556058,"4.6812903,-74.0566564","4.7067989,-74.0543708",4.827,2.40111111111111
2019061120398,"4.62999126,-74.1094786","4.65580644,-74.06885857",6.563,0.667777777777778
2019102965802,"4.6096125,-74.1402106","4.7109886,-74.072092",14.847000000000001,0.29194444444444395
2019120202255,"4.64596059,-74.1371089","4.6261488,-74.1058309",6.278,1.24305555555556
2019112554267,"4.75791312,-74.04606003","4.6558104,-74.0714489",12.45,0.19194444444444395
2019033057560,"4.65852485,-74.0995979","4.67426241,-74.10431608",3.92,1.2413888888888898
2019020100500,"4.66935647,-74.11853538","4.6563257,-74.07334799",9.261000000000001,1.53527777777778
2019071325871,"4.670891,-74.04733762","4.63748377,-74.07249215",6.12,0.534722222222222
2019020916729,"4.69248092,-74.12084697","4.5800556,-74.1272023",17.61,0.21472222222222198
2019110100925,"4.67149132,-74.04345866","4.6692392,-74.07829011",5.931,1.98805555555556
2019102453801,"4.74380817,-74.05883587","4.75016676,-74.05452517",1.6640000000000001,0.417222222222222
2019091938412,"4.64722567,-74.08507995","4.59863839,-74.10715867",8.722000000000001,0.8688888888888892
2019080305254,"4.52746738,-74.1179447","4.66261355,-74.07711294",22.397,1.52277777777778
2019110817543,"4.63750941,-74.14246187","4.5955542,-74.1583088",6.712000000000001,1.81305555555556
2019102863213,"4.62635848,-74.09308478","4.64431507,-74.11824837",4.353,0.5313888888888889
C2019091903850,"4.73074314,-74.02889646","4.7567371,-74.0965819",13.01,0.8175
2019040407398,"4.64498491,-74.08747322","4.60592636,-74.08951665",7.06,1.1538888888888899
2019021018089,"4.65642608,-74.05258465","4.63787247,-74.06202099",3.752,1.29472222222222
2019030816004,"4.68579639,-74.04808554","4.7109886,-74.072092",5.665,0.42055555555555607
2019121641916,"4.6464069,-74.1059381","4.58591744,-74.12787877",9.863,0.9158333333333329
2019121744327,"4.66801038,-74.0707831","4.7109886,-74.072092",7.638999999999999,0.326388888888889
2019021221061,"4.64770155,-74.05867181","4.7101875,-74.07196653",9.94,0.78
2019020815126,"4.67576797,-74.06253629","4.67031083,-74.06417622",0.705,0.842777777777778
2019051631004,"4.59021655,-74.12178152","4.6019118,-74.0913937",5.064,1.07722222222222
2019082245140,"4.63149886,-74.07391891","4.73337311,-74.0529554",15.602,0.691666666666667
2019121744202,"4.75963847,-74.04670766","4.67494405,-74.07358765",11.372,1.20916666666667
2019053061102,"4.7827153,-74.0426112","4.7109886,-74.072092",10.675,0.400277777777778
2019112860926,"4.70533505,-74.08996041","4.6509619,-74.15656973",13.485999999999999,1.13694444444444
2019082856433,"4.62209114,-74.1321871","4.65580644,-74.06885857",11.065,1.34722222222222
2019041632327,"4.5801649,-74.15086438","4.62824976,-74.10808596",11.55,0.7836111111111109
2019121129164,"4.62884825,-74.0832355","4.60089148,-74.09361785",4.388999999999999,1.46027777777778
2019080815582,"4.73477461,-74.08827646","4.7109886,-74.072092",4.401,0.818055555555556
2019112963061,"4.65178995,-74.06661766","4.66156265,-74.0481465",3.15,0.332777777777778
2019050303940,"4.67150422,-74.11145136","4.72145083,-74.07261361",8.935,0.7225
2019062959104,"4.67133394,-74.05749611","4.75744291,-74.11555046",14.77,1.32444444444444
2019061222431,"4.70637336,-74.03199094","4.61599172,-74.06636093",12.911,1.4133333333333302
2019041530283,"4.68234605,-74.10435914","4.704637,-74.028876",11.225,0.581111111111111
2019031222527,"4.7034167,-74.1014422","4.6175009,-74.0991907",14.126,1.39444444444444
2019102454277,"4.70735382,-74.06228938","4.6884114,-74.0829149",7.1979999999999995,1.6783333333333301
2019110100123,"4.5955007,-74.1109975","4.5954292,-74.1753734",9.418,1.72722222222222
2019100818122,"4.68422519,-74.09025306","4.63592681,-74.10556761",7.893,2.255
2019101021455,"4.6834881,-74.1078092","4.6657809,-74.0741563",6.269,0.537222222222222
2019120509159,"4.59885904,-74.15043728","4.60602,-74.1329752",3.1710000000000003,2.3797222222222203
2019021017833,"4.61833882,-74.10862935","4.5778784,-74.1342257",6.311,0.616666666666667
2019041122002,"4.6934764,-74.1182182","4.677579,-74.1726974",11.804,1.165
2019092143727,"4.64156412,-74.19499744","4.58390687,-74.09564256",16.747,2.36694444444444
2019072957188,"4.67216309,-74.07833383","4.66362725,-74.07182813",1.489,2.1825
2019070814449,"4.68865608,-74.07534856","4.6043326,-74.1205317",12.056,1.41722222222222
2019031427119,"4.7107924,-74.1116039","4.7109886,-74.072092",7.184,2.17805555555556
2019051326477,"4.7138428,-74.03343102","4.69183091,-74.12079197",15.662,2.7227777777777797
2019050509245,"4.66843338,-74.04705638","4.74478581,-74.12223446",16.976,1.9183333333333301
2019031324474,"4.64937571,-74.057286","4.65707304,-74.0753219",2.867,1.83888888888889
2019020407408,"4.68706833,-74.04568712","4.72012621,-74.05137146",4.672,0.7911111111111109
2019021831647,"4.68744244,-74.04327131","4.65074815,-74.07025521",9.006,0.920555555555556
2019110920147,"4.6341358,-74.1290539","4.68923506,-74.10854775",9.889,0.328611111111111
2019032751404,"4.68772043,-74.08151923","4.71296861,-74.06698456",4.332,1.20944444444444
2019082142761,"4.69175398,-74.07026844","4.64064836,-74.07218322",8.618,0.66
2019021424971,"4.66697346,-74.15383626","4.7438885,-74.04482994",21.463,1.21222222222222
2019080815819,"4.73035126,-74.0695215","4.65985832,-74.07269485",11.257,1.1136111111111102
2019040611342,"4.54573555,-74.1126011","4.63375491,-74.06538936",15.892000000000001,0.930555555555556
2019072040287,"4.755039,-74.09955746","4.6374679,-74.0666945",19.456,1.53611111111111
2019071835243,"4.60238185,-74.11996349","4.62217487,-74.09130095",6.745,0.745
2019090916327,"4.70930752,-74.12584164","4.69469891,-74.07631424",8.277999999999999,1.01416666666667
2019082041286,"4.67033501,-74.09845011","4.72018792,-74.08178085",9.322000000000001,1.61694444444444
2019110203384,"4.75014496,-74.09159454","4.68624414,-74.06569878",8.591000000000001,1.1463888888888898
2019101944542,"4.71379945,-74.05796057","4.7109886,-74.072092",2.5869999999999997,0.425555555555556
2019070916588,"4.7254934,-74.0814154","4.701442,-74.0676469",4.947,1.2194444444444401
2019122261073,"4.68301142,-74.09395624","4.755039,-74.09955746",11.52,0.3591666666666671
2019110920724,"4.5762851,-74.1668774","4.7109886,-74.072092",22.385,1.2163888888888899
2019010814388,"4.66163608,-74.12017423","4.68921936,-74.05167191",14.312000000000001,0.3566666666666671
2019100920452,"4.750493,-74.07868025","4.74305588,-74.03719185",6.9639999999999995,1.84722222222222
2019120407397,"4.64718915,-74.10866022","4.63774805,-74.10386165",3.452,2.5052777777777795
2019081529463,"4.70208072392159,-74.0290693938732","4.6979236,-74.0308541",2.0780000000000003,0.6738888888888891
2019040203086,"4.59778486,-74.09550725","4.614585,-74.089252",2.946,1.26611111111111
2019042446074,"4.75313127245168,-74.0378995612264","4.7487341,-74.044652",2.099,0.34527777777777796
2019092960188,"4.68712009,-74.03484866","4.65109675,-74.05579716",5.343,0.661111111111111
2019091733638,"4.61797137,-74.1030363","4.57950344,-74.16103491",10.557,0.429722222222222
2019120406870,"4.72613744,-74.1119681","4.58915462,-74.14271022",19.844,1.6961111111111102
2019100716168,"4.61722724,-74.12698416","4.67627478,-74.08696026",10.806,1.01333333333333
2019050814901,"4.64480472,-74.1110371","4.71864924,-74.05462525",14.819,0.323888888888889
2019121128150,"4.6803567,-74.1001764","4.69752773,-74.12619155",4.368,1.3686111111111101
2019101839680,"4.60034788,-74.15749792","4.61589233,-74.16315618",3.1710000000000003,0.581111111111111
2019031833574,"4.71909997,-74.06783123","4.75144659,-74.06519951",5.122000000000001,0.845555555555556
2019041734472,"4.7793983,-74.0415879","4.75005761,-74.04794083",5.751,1.19916666666667
2019110510795,"4.74560527,-74.026908","4.7109886,-74.072092",10.07,1.38694444444444
2019083060805,"4.67028355,-74.06507006","4.6165593,-74.0687142",9.782,1.06111111111111
C2019060201465,"4.7229714,-74.0622507","4.688601,-74.106276",8.354,0.33555555555555605
2019021221450,"4.68803136,-74.0605887","4.6616519,-74.0744601",5.348,1.12555555555556
2019062855870,"4.5752592202009,-74.107579998672","4.658286,-74.0732538",12.179,0.981666666666667
2019060406209,"4.6682536,-74.04665657","4.72291426,-74.06760442",9.361,2.09361111111111
2019020408261,"4.72341051,-74.07388183","4.7416309,-74.0893634",3.053,0.6394444444444439
2019091121778,"4.63044,-74.1378","4.62388769,-74.13993094",1.058,0.12777777777777802
2019100306180,"4.5853645,-74.0872362","4.6668917,-74.0521875",15.39,2.19861111111111
2019031630334,"4.64113491,-74.14779644","4.72205976,-74.05716086",16.566,0.675555555555556
2019070304891,"4.6642909,-74.0469228","4.6692392,-74.07829011",6.901,0.949166666666667
2019122878905,"4.68888831,-74.12941705","4.7109886,-74.072092",13.453,0.866666666666667
2019091223456,"4.66915426,-74.15600195","4.63307134,-74.1132578",6.725,1.4916666666666698
2019022850787,"4.7204183,-74.06764194","4.68817199,-74.06683064",5.909,1.3713888888888899
2019040508635,"4.60532026,-74.07369778","4.7423302,-74.1223978",19.727999999999998,0.709444444444444
2019071222996,"4.70104986,-74.06821412","4.68705077,-74.09787913",4.8660000000000005,2.4147222222222204
2019110100742,"4.66109355,-74.06191898","4.60630359,-74.08740254",11.065999999999999,0.5005555555555561
2019062652160,"4.69962723,-74.03598962","4.72793925,-74.02480139",4.73,1.25916666666667
2019101430967,"4.72799431,-74.02429869","4.65109675,-74.05579716",10.651,0.936944444444444
2019060713142,"4.59665173,-74.10464617","4.60687855,-74.09787065",2.4930000000000003,1.8430555555555599
2019081121897,"4.7334316,-74.0665917","4.7109886,-74.072092",4.9430000000000005,0.628333333333333
2019080815010,"4.68453897,-74.06022146","4.68834318,-74.08377851",4.185,0.545555555555556
2019030713781,"4.64936939,-74.1478233","4.68440555,-74.09665743",8.806000000000001,1.215
2019032649157,"4.65109675,-74.05579716","4.61599172,-74.06636093",5.331,2.07777777777778
2019020916244,"4.7425968,-74.0920247","4.7109886,-74.072092",4.672,1.00222222222222
2019070508392,"4.72004625,-74.03277099","4.7109886,-74.072092",7.28,0.967777777777778
2019101840029,"4.71284293,-74.04854343","4.6958908,-74.1058415",9.215,0.40694444444444394
2019050713403,"4.6399345,-74.0659394","4.71285671,-74.02912232",9.756,1.2225
2019102147155,"4.66982566,-74.11666523","4.68829184,-74.08783681",5.3260000000000005,1.03833333333333
2019070814332,"4.59226313,-74.1588835","4.65775688,-74.07479785",15.069,1.9391666666666698
2019050815910,"4.57689861,-74.15203275","4.6124014,-74.07986165",10.975,0.41305555555555606
2019043058328,"4.59226313,-74.1588835","4.65775688,-74.07479785",15.069,1.875
2019063063759,"4.693351,-74.0564848","4.7287667,-74.0963108",11.48,0.599444444444444
2019102453999,"4.74969582,-74.05976027","4.59912304,-74.123326",22.447,0.8511111111111109
2019122364158,"4.7468886,-74.0911469","4.7611118,-74.0657919",5.178,0.724722222222222
2019111124030,"4.62432838,-74.16848214","4.614995,-74.114656",9.012,0.9786111111111109
2019102046435,"4.6808223,-74.1049019","4.64295107,-74.15011186",7.869,2.23805555555556
2019091836257,"4.63044,-74.1378","4.65891318,-74.07697264",13.543,0.564444444444444
2019111227728,"4.69305374,-74.04837768","4.65599197,-74.07494777",6.996,1.40972222222222
2019091937877,"4.67413212,-74.13975784","4.7109886,-74.072092",12.306,0.658333333333333
2019091938210,"4.67777868,-74.06290633","4.65884411,-74.07272301",3.986,2.01888888888889
2019120612283,"4.70386368,-74.10991261","4.6731822,-74.07198297",6.196000000000001,2.39333333333333
2019113066730,"4.68141201,-74.09157463","4.6786458,-74.1198965",5.914,0.4508333333333329
2019012650634,"4.74777032,-74.04337892","4.64431507,-74.11824837",18.212,0.584722222222222
2019112859609,"4.63504752,-74.09698624","4.66261355,-74.07711294",6.712999999999999,0.350833333333333
2019091631401,"4.74122148,-74.06983784","4.77628005,-74.04278824",10.203,0.9622222222222221
C2019041300268,"4.68846612,-74.03180763","4.68936095,-74.03302715",0.345,0.43638888888888894
2019082856982,"4.6599293,-74.07069415","4.6608754,-74.0817506",2.278,1.06527777777778
2019080611641,"4.6915737,-74.16407","4.7109886,-74.072092",16.727999999999998,0.744444444444444
2019050916729,"4.7109886,-74.072092","4.7458787,-74.0455185",7.269,1.5608333333333302
2019030815172,"4.59450796,-74.11249707","4.55740998,-74.14555584",6.961,0.957777777777778
2019102351808,"4.7619363,-74.0273765","4.7109886,-74.072092",10.619000000000002,0.511944444444444
2019070814906,"4.6839477,-74.13482787","4.64491,-74.111197",7.026,2.44305555555556
2019032853318,"4.68719685,-74.11077295","4.66702537,-74.06375672",7.91,0.9427777777777779
2019031528007,"4.6692646,-74.08508819","4.660456,-74.07272343",2.752,1.18694444444444
2019032752202,"4.69735272,-74.03463803","4.7109886,-74.072092",6.811,1.0625
2019071223076,"4.5900813,-74.0729554","4.6084913,-74.0921784",3.9560000000000004,1.18055555555556
2019030918051,"4.58887505,-74.16534241","4.6440165,-74.1229096",12.064,1.98305555555556
2019031427063,"4.7191427,-74.0552404","4.6692646,-74.08508819",9.616,0.6680555555555561
2019061018443,"4.7567371,-74.0965819","4.6228545,-74.0853145",17.824,1.76388888888889
2019121744854,"4.66497674,-74.04817884","4.7109886,-74.072092",8.155,0.550277777777778
2019092346543,"4.7229714,-74.0622507","4.7458392,-74.0452791",6.08,0.11472222222222198
